IR0_cam,IR1_cam,IR2_cam,IR3_cam,IR0_meas,IR1_meas,IR2_meas,IR3_meas
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.57,8.46,14.57,8.46
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.41,8.35,14.41,8.35
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.41,8.35,14.41,8.35
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.41,8.35,14.41,8.35
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.57,8.46,14.57,8.46
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.57,8.46,14.57,8.46
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.41,8.35,14.41,8.35
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.41,8.35,14.41,8.35
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.23,14.24,8.23,14.24
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.38,8.32,14.38,8.32
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.52,8.43,14.52,8.43
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.57,8.46,14.57,8.46
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,16.56,8.43,12.49,8.43
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,16.48,8.38,12.43,8.38
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,16.48,8.38,12.43,8.38
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.66,8.52,14.66,8.52
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.38,8.32,14.38,8.32
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,16.48,8.38,12.43,8.38
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.57,8.46,14.57,8.46
93.5,234.0,364.0,125.5,16.41,8.34,12.38,8.34
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.41,8.35,14.41,8.35
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
